2026-06-04T08:43:15.604894Z DEBUG internalvoice: Received audio response from Gemini (2560 bytes)
2026-06-04T08:43:15.604986Z DEBUG internalvoice::audio: Enqueuing 1764 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:15.707060Z DEBUG internalvoice: Received audio response from Gemini (20480 bytes)
2026-06-04T08:43:15.707332Z DEBUG internalvoice::audio: Enqueuing 14112 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:15.835582Z DEBUG internalvoice: Received audio response from Gemini (12800 bytes)
2026-06-04T08:43:15.835729Z DEBUG internalvoice::audio: Enqueuing 8820 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:15.835974Z DEBUG internalvoice: Received audio response from Gemini (17920 bytes)
2026-06-04T08:43:15.836155Z DEBUG internalvoice::audio: Enqueuing 12348 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:15.917755Z DEBUG internalvoice: Received audio response from Gemini (15360 bytes)
2026-06-04T08:43:15.917925Z DEBUG internalvoice::audio: Enqueuing 10584 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:15.962108Z DEBUG internalvoice: Received audio response from Gemini (20480 bytes)
2026-06-04T08:43:15.962374Z DEBUG internalvoice::audio: Enqueuing 14112 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:16.038284Z DEBUG internalvoice: Received audio response from Gemini (17920 bytes)
2026-06-04T08:43:16.038490Z DEBUG internalvoice::audio: Enqueuing 12348 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:16.112820Z DEBUG internalvoice: Received audio response from Gemini (2560 bytes)
2026-06-04T08:43:16.112887Z DEBUG internalvoice::audio: Enqueuing 1764 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:16.558460Z DEBUG internalvoice: Received audio response from Gemini (23040 bytes)
2026-06-04T08:43:16.558906Z DEBUG internalvoice::audio: Enqueuing 15875 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:16.559087Z DEBUG internalvoice: Received audio response from Gemini (15360 bytes)
2026-06-04T08:43:16.559321Z DEBUG internalvoice::audio: Enqueuing 10584 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:16.559495Z DEBUG internalvoice: Received audio response from Gemini (17920 bytes)
2026-06-04T08:43:16.559745Z DEBUG internalvoice::audio: Enqueuing 12348 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:16.559904Z DEBUG internalvoice: Received audio response from Gemini (17920 bytes)
2026-06-04T08:43:16.560173Z DEBUG internalvoice::audio: Enqueuing 12348 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:16.560365Z DEBUG internalvoice: Received audio response from Gemini (17920 bytes)
2026-06-04T08:43:16.560560Z DEBUG internalvoice::audio: Enqueuing 12348 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:16.560624Z DEBUG internalvoice: Received audio response from Gemini (2560 bytes)
2026-06-04T08:43:16.560657Z DEBUG internalvoice::audio: Enqueuing 1764 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:16.560766Z DEBUG internalvoice: Received audio response from Gemini (17920 bytes)
2026-06-04T08:43:16.560918Z DEBUG internalvoice::audio: Enqueuing 12348 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:16.560971Z DEBUG internalvoice: Received audio response from Gemini (5120 bytes)
2026-06-04T08:43:16.561023Z DEBUG internalvoice::audio: Enqueuing 3528 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:16.592210Z DEBUG internalvoice: Received audio response from Gemini (10240 bytes)
2026-06-04T08:43:16.592337Z DEBUG internalvoice::audio: Enqueuing 7056 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:17.082784Z DEBUG internalvoice: Received audio response from Gemini (12800 bytes)
2026-06-04T08:43:17.083009Z DEBUG internalvoice::audio: Enqueuing 8820 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:17.083167Z DEBUG internalvoice: Received audio response from Gemini (10240 bytes)
2026-06-04T08:43:17.083342Z DEBUG internalvoice::audio: Enqueuing 7056 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:17.083419Z DEBUG internalvoice: Received audio response from Gemini (2560 bytes)
2026-06-04T08:43:17.083477Z DEBUG internalvoice::audio: Enqueuing 1764 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:17.083650Z DEBUG internalvoice: Received audio response from Gemini (23040 bytes)
2026-06-04T08:43:17.083982Z DEBUG internalvoice::audio: Enqueuing 15875 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:17.084110Z DEBUG internalvoice: Received audio response from Gemini (12800 bytes)
2026-06-04T08:43:17.084308Z DEBUG internalvoice::audio: Enqueuing 8820 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:17.084363Z DEBUG internalvoice: Received audio response from Gemini (2560 bytes)
2026-06-04T08:43:17.084413Z DEBUG internalvoice::audio: Enqueuing 1764 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:17.084613Z DEBUG internalvoice: Received audio response from Gemini (15360 bytes)
2026-06-04T08:43:17.084880Z DEBUG internalvoice::audio: Enqueuing 10584 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:17.085000Z DEBUG internalvoice: Received audio response from Gemini (10240 bytes)
2026-06-04T08:43:17.085112Z DEBUG internalvoice::audio: Enqueuing 7056 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:17.085153Z DEBUG internalvoice: Received audio response from Gemini (2560 bytes)
2026-06-04T08:43:17.085184Z DEBUG internalvoice::audio: Enqueuing 1764 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:17.085354Z DEBUG internalvoice: Received audio response from Gemini (20480 bytes)
2026-06-04T08:43:17.085643Z DEBUG internalvoice::audio: Enqueuing 14112 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:17.129975Z DEBUG internalvoice: Received audio response from Gemini (10240 bytes)
2026-06-04T08:43:17.130132Z DEBUG internalvoice::audio: Enqueuing 7056 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:17.409469Z DEBUG internalvoice: Received audio response from Gemini (20480 bytes)
2026-06-04T08:43:17.409800Z DEBUG internalvoice::audio: Enqueuing 14112 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:17.409918Z DEBUG internalvoice: Received audio response from Gemini (5120 bytes)
2026-06-04T08:43:17.410009Z DEBUG internalvoice::audio: Enqueuing 3528 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:17.410073Z DEBUG internalvoice: Received audio response from Gemini (7680 bytes)
2026-06-04T08:43:17.410207Z DEBUG internalvoice::audio: Enqueuing 5292 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:17.410466Z DEBUG internalvoice: Received audio response from Gemini (20480 bytes)
2026-06-04T08:43:17.410750Z DEBUG internalvoice::audio: Enqueuing 14112 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:17.443799Z DEBUG internalvoice: Received audio response from Gemini (17920 bytes)
2026-06-04T08:43:17.443989Z DEBUG internalvoice::audio: Enqueuing 12348 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:17.508429Z DEBUG internalvoice: Received audio response from Gemini (15360 bytes)
2026-06-04T08:43:17.508602Z DEBUG internalvoice::audio: Enqueuing 10584 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:17.585859Z DEBUG internalvoice: Received audio response from Gemini (23040 bytes)
2026-06-04T08:43:17.586093Z DEBUG internalvoice::audio: Enqueuing 15875 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:17.683644Z DEBUG internalvoice: Received audio response from Gemini (23040 bytes)
2026-06-04T08:43:17.683895Z DEBUG internalvoice::audio: Enqueuing 15875 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:17.690772Z DEBUG internalvoice: Received audio response from Gemini (5120 bytes)
2026-06-04T08:43:17.690859Z DEBUG internalvoice::audio: Enqueuing 3528 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:17.802059Z DEBUG internalvoice: Received audio response from Gemini (7680 bytes)
2026-06-04T08:43:17.802169Z DEBUG internalvoice::audio: Enqueuing 5292 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:17.824853Z DEBUG internalvoice: Received audio response from Gemini (20480 bytes)
2026-06-04T08:43:17.825087Z DEBUG internalvoice::audio: Enqueuing 14112 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:17.933360Z DEBUG internalvoice: Received audio response from Gemini (17920 bytes)
2026-06-04T08:43:17.933564Z DEBUG internalvoice::audio: Enqueuing 12348 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:17.988117Z DEBUG internalvoice: Received audio response from Gemini (20480 bytes)
2026-06-04T08:43:17.988325Z DEBUG internalvoice::audio: Enqueuing 14112 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:18.096087Z DEBUG internalvoice: Received audio response from Gemini (20480 bytes)
2026-06-04T08:43:18.096329Z DEBUG internalvoice::audio: Enqueuing 14112 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:18.173732Z DEBUG internalvoice: Received audio response from Gemini (23040 bytes)
2026-06-04T08:43:18.173983Z DEBUG internalvoice::audio: Enqueuing 15875 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:18.463416Z DEBUG internalvoice: Received audio response from Gemini (20480 bytes)
2026-06-04T08:43:18.463734Z DEBUG internalvoice::audio: Enqueuing 14112 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:18.463787Z DEBUG internalvoice: Received audio response from Gemini (2560 bytes)
2026-06-04T08:43:18.463821Z DEBUG internalvoice::audio: Enqueuing 1764 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:18.463923Z DEBUG internalvoice: Received audio response from Gemini (12800 bytes)
2026-06-04T08:43:18.464061Z DEBUG internalvoice::audio: Enqueuing 8820 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:18.464127Z DEBUG internalvoice: Received audio response from Gemini (10240 bytes)
2026-06-04T08:43:18.464227Z DEBUG internalvoice::audio: Enqueuing 7056 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:18.464261Z DEBUG internalvoice: Received audio response from Gemini (2560 bytes)
2026-06-04T08:43:18.464291Z DEBUG internalvoice::audio: Enqueuing 1764 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:18.464379Z DEBUG internalvoice: Received audio response from Gemini (12800 bytes)
2026-06-04T08:43:18.464515Z DEBUG internalvoice::audio: Enqueuing 8820 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:18.464542Z DEBUG internalvoice: Received audio response from Gemini (2560 bytes)
2026-06-04T08:43:18.464571Z DEBUG internalvoice::audio: Enqueuing 1764 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:18.490381Z DEBUG internalvoice: Received audio response from Gemini (12800 bytes)
2026-06-04T08:43:18.490528Z DEBUG internalvoice::audio: Enqueuing 8820 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:18.564504Z DEBUG internalvoice: Received audio response from Gemini (15360 bytes)
2026-06-04T08:43:18.564697Z DEBUG internalvoice::audio: Enqueuing 10584 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:18.657564Z DEBUG internalvoice: Received audio response from Gemini (20480 bytes)
2026-06-04T08:43:18.657823Z DEBUG internalvoice::audio: Enqueuing 14112 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:18.658332Z DEBUG internalvoice: Received audio response from Gemini (2560 bytes)
2026-06-04T08:43:18.658383Z DEBUG internalvoice::audio: Enqueuing 1764 mono samples (24000Hz → 44100Hz)
2026-06-04T08:43:19.017569Z DEBUG internalvoice: Ignoring unparseable server message error=unknown variant `sessionResumptionUpdate`, expected one of `setupComplete`, `serverContent`, `realtimeInput`, `toolCall` at line 2 column 27
2026-06-04T08:43:29.704655Z DEBUG internalvoice: Ignoring unparseable server message error=expected value at line 4 column 3
2026-06-04T08:43:30.029711Z DEBUG internalvoice: Ignoring unparseable server message error=unknown variant `sessionResumptionUpdate`, expected one of `setupComplete`, `serverContent`, `realtimeInput`, `toolCall` at line 2 column 27
2026-06-04T08:43:30.727109Z DEBUG internalvoice: Ignoring unparseable server message error=unknown variant `sessionResumptionUpdate`, expected one of `setupComplete`, `serverContent`, `realtimeInput`, `toolCall` at line 2 column 27
2026-06-04T08:43:31.120774Z DEBUG internalvoice: Ignoring unparseable server message error=unknown variant `sessionResumptionUpdate`, expected one of `setupComplete`, `serverContent`, `realtimeInput`, `toolCall` at line 2 column 27
2026-06-04T08:43:32.072330Z  INFO internalvoice: shutdown signal received
2026-06-04T08:43:32.106888Z  INFO internalvoice: InternalVoice stopped
